,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
60,342776,43652,53681,35241,45470,55116,49628,34162,18316,7510,285.7,262.5,95.4,88.9,7.8,7.1,174.2297198,135.2311504,5.356284997,150.6379927,163.8782477,438.6737229,54,320940,50139,240,5,26.4,24.6,28.1,67003,19.9,18.7,21.2,50506,4.1,3.7,4.6,10518,3.8,3.1,4.6,9634,6.1,5.5,6.7,15574,2.1,2.0,2.3,5346,2
61,713856,95774,96529,118381,103296,83727,85958,71193,39532,19466,285.7,262.5,95.4,88.9,7.8,7.1,362.8460886,281.6287258,11.15485385,313.7145975,341.2883936,913.5699966,95,674826,116223,243,5,31.7,30.0,33.1,171626,24.2,23.1,25.2,131114,5.0,4.6,5.5,27140,5.0,4.3,5.8,27263,7.5,7.0,8.1,40673,2.5,2.4,2.7,13522,3
62,580233,61097,66378,74304,86547,74852,81341,73792,40954,20968,285.7,262.5,95.4,88.9,7.8,7.1,294.9268123,228.9121062,9.066834645,254.9919901,277.4043903,742.56357,94,564029,124374,36,5,29.9,28.2,31.7,139023,22.3,21.2,23.5,103855,5.1,4.6,5.7,23840,5.1,4.2,6.0,23563,7.3,6.7,7.9,33878,2.5,2.4,2.7,11726,2
63,350518,36838,44475,65132,46396,40371,40163,41649,23643,11851,285.7,262.5,95.4,88.9,7.8,7.1,178.1649034,138.2855054,5.477263007,154.0403293,167.5796311,448.581686,55,330976,67199,254,5,24.6,23.1,26.3,69465,19.8,18.7,21.0,55799,5.0,4.5,5.6,14016,4.9,4.0,5.8,13702,6.8,6.2,7.5,19166,2.4,2.3,2.6,6881,3
64,153207,17889,19795,19506,20012,16902,19048,20446,12498,7111,285.7,262.5,95.4,88.9,7.8,7.1,77.87363376,60.44285149,2.394042627,67.32908646,73.24694464,196.0694012,44,148798,35763,256,5,35.0,33.0,37.0,42033,27.7,26.4,29.0,33285,7.0,6.2,7.7,8383,7.0,5.8,8.2,8380,9.1,8.3,9.9,10939,3.1,2.9,3.4,3765,4
65,167529,19998,22210,21544,21151,19276,21028,21489,13144,7689,285.7,262.5,95.4,88.9,7.8,7.1,85.1533676,66.09313195,2.617841007,73.62310159,80.09416925,214.3982371,32,163368,39318,266,5,44.7,43.1,46.3,58109,33.0,31.9,34.1,42869,7.2,6.6,7.8,9333,7.0,6.1,7.9,9073,11.5,10.8,12.2,14975,3.4,3.2,3.7,4477,4
66,314305,45797,45965,43011,47099,40035,36981,31150,16402,7865,285.7,262.5,95.4,88.9,7.8,7.1,159.7581864,123.998841,4.911391567,138.1259898,150.2665083,402.2374509,26,285729,48279,276,5,36.0,34.4,37.7,83464,28.8,27.7,29.9,66761,5.2,4.7,5.7,12026,5.4,4.6,6.2,12435,8.9,8.3,9.6,20680,2.6,2.4,2.7,5933,3
67,943823,108385,129955,112617,113230,125353,143173,106677,62683,41750,352.1,302.9,105.7,93.7,8.6,7.1,853.2981094,427.9699496,8.4537274,1027.392058,206.8521423,2275.901923,173,947328,197334,277,6,31.7,30.0,33.4,231953,23.2,22.3,24.2,169774,5.5,4.9,6.1,40301,5.5,4.5,6.5,39898,8.6,7.9,9.3,62779,2.6,2.5,2.8,19329,3
68,892697,98354,112199,116495,117045,109541,127517,105187,64171,42188,352.1,302.9,105.7,93.7,8.6,7.1,807.0757572,404.7872219,7.995796975,971.7392011,195.6471572,2152.618467,216,897417,201242,278,6,37.4,35.7,39.0,263554,28.8,27.7,29.8,203153,6.1,5.5,6.7,42859,5.9,5.0,6.9,41736,10.3,9.6,11.0,72956,2.9,2.7,3.1,20145,1
69,181111,15993,20753,19220,19024,21457,30679,27872,16831,9282,352.1,302.9,105.7,93.7,8.6,7.1,163.7401016,82.12351844,1.622192957,197.1471378,39.69303391,436.7247601,21,184454,50170,279,6,33.2,31.1,35.3,49137,23.8,22.5,25.1,35266,6.9,6.1,7.7,10150,6.6,5.4,7.9,9762,9.2,8.3,10.2,13700,2.9,2.6,3.1,4233,5
70,162682,14108,18919,19215,18556,19538,26655,23008,14143,8540,352.1,302.9,105.7,93.7,8.6,7.1,147.0786822,73.76701706,1.457126263,177.0863761,35.65405825,392.2857111,24,164110,41372,280,6,33.6,31.5,35.5,45015,27.1,25.7,28.6,36288,6.3,5.6,7.1,8502,5.9,4.8,7.0,7922,9.0,8.1,9.8,12051,2.7,2.5,2.9,3637,2
71,857620,90242,109177,117710,108911,103135,122566,103004,62884,39991,352.1,302.9,105.7,93.7,8.6,7.1,775.3630973,388.8818011,7.681615825,933.5563732,187.9595372,2068.03501,186,862127,194911,281,6,39.5,37.9,41.3,270355,30.7,29.5,31.8,210164,6.5,5.9,7.2,44330,6.3,5.4,7.4,43306,10.8,10.0,11.6,73592,2.8,2.7,3.0,19430,3
72,266784,27079,31742,37701,32424,30555,39667,34384,21103,12129,352.1,302.9,105.7,93.7,8.6,7.1,241.1959476,120.9713421,2.389557375,290.4058948,58.46948203,643.3136496,32,270772,63495,282,6,38.9,37.0,40.7,83626,30.5,29.3,31.7,65591,6.7,6.0,7.4,14446,6.7,5.6,7.9,14489,10.2,9.3,11.1,22006,2.8,2.6,3.0,5951,3
73,150921,12983,22142,27932,16290,16414,21348,17633,10547,5632,352.1,302.9,105.7,93.7,8.6,7.1,136.4457149,68.43407372,1.351784172,164.2840202,33.07646897,363.9256451,16,151596,31539,283,6,33.5,31.5,35.4,41783,25.2,23.7,26.5,31440,5.7,5.1,6.3,7162,5.6,4.6,6.5,6931,7.9,7.1,8.6,9818,2.3,2.2,2.5,2920,2
74,178550,22434,23621,25327,22397,20186,23238,20343,14222,6782,284.6,252.3,96.8,87.2,7.0,6.6,96.36672315,47.07569809,1.292274065,91.01301631,75.87494869,292.4231599,29,173145,36849,285,7,50.1,48.3,51.9,69049,40.4,39.2,41.6,55649,7.4,6.8,8.1,10241,8.5,7.3,9.6,11669,14.0,13.1,14.9,19351,3.3,3.1,3.5,4579,4
75,559335,65275,71317,77609,75954,68327,77974,64390,37577,20912,284.6,252.3,96.8,87.2,7.0,6.6,301.8834001,147.4717759,4.04824483,285.1121001,237.6898036,916.0599728,119,555036,112051,286,7,40.5,38.9,42.1,177699,33.1,31.9,34.2,145345,5.8,5.3,6.3,25402,6.4,5.6,7.4,28308,11.2,10.4,11.9,49031,2.9,2.8,3.1,12823,2
76,229286,23349,23079,22393,22582,22537,31640,41627,29686,12393,284.6,252.3,96.8,87.2,7.0,6.6,123.7498767,60.45252598,1.659481105,116.8748836,97.43524775,375.5168672,38,215551,71832,287,7,45.0,43.0,47.1,84095,34.5,33.0,35.9,64412,9.8,8.9,11.0,18376,9.6,8.1,11.4,17955,13.4,12.3,14.6,24950,3.7,3.4,4.0,6824,3
77,702455,83239,65473,136020,143203,82249,73342,61610,35539,21780,847.0,619.0,239.7,179.4,25.3,15.2,359.0,288.0,10.0,1623.0,332.0,4170.0,314,672391,113026,288,8,32.0,30.5,33.7,184189,24.8,23.8,26.0,142590,4.1,3.8,4.5,23638,4.9,4.2,5.6,28049,8.1,7.5,8.7,46523,2.6,2.5,2.7,14899,1
78,269956,28015,34607,66269,34258,26618,27729,27545,16277,8638,265.2,240.7,86.8,80.1,6.9,6.0,156.6554884,77.22507206,2.750343121,146.9595783,104.9439679,368.862838,210,259865,47766,289,9,36.6,34.9,38.2,80981,28.4,27.3,29.5,62882,6.1,5.6,6.7,13436,6.9,6.1,7.9,15311,10.2,9.6,10.9,22543,2.7,2.6,2.9,6046,3
79,185287,22566,20840,24804,24718,22001,26173,22696,13901,7588,265.2,240.7,86.8,80.1,6.9,6.0,107.5220609,53.00420041,1.887725503,100.8671761,72.02934177,253.1726973,77,180117,40210,291,9,46.4,44.5,48.1,67489,31.7,30.4,33.0,46132,8.3,7.6,9.1,12102,9.7,8.4,11.1,14119,12.2,11.3,13.0,17749,3.2,3.0,3.4,4663,4
80,596849,57305,63779,66233,65019,64619,90823,88720,62609,37742,265.2,240.7,86.8,80.1,6.9,6.0,346.3515224,170.73785,6.08076702,324.914717,232.0218937,815.5233298,159,568183,170919,293,9,45.4,43.3,47.2,221402,32.5,31.1,33.7,158579,9.1,8.2,10.1,44373,9.4,8.0,10.9,45945,13.1,12.1,14.1,63982,3.6,3.3,3.8,17376,3
81,1951260,225855,228475,243854,265090,261885,280243,221376,138805,85677,265.2,240.7,86.8,80.1,6.9,6.0,1132.316334,558.1879792,19.87966379,1062.233648,758.5420101,2666.165232,587,1890416,406732,294,9,40.9,39.5,42.2,629245,29.8,28.8,30.6,458464,7.3,6.8,7.8,111793,7.4,6.6,8.3,114238,13.1,12.4,13.7,201079,3.3,3.2,3.5,51255,2
82,184998,11329,13228,14505,13469,15467,25316,37221,34882,19581,265.2,240.7,86.8,80.1,6.9,6.0,107.3543542,52.92152751,1.884781137,100.7098493,71.91699455,252.7778131,51,173236,81236,295,9,46.8,44.4,49.1,76271,27.8,26.4,29.1,45295,12.6,11.3,14.0,20574,11.9,10.0,13.8,19323,15.0,13.6,16.4,24470,4.4,4.0,4.8,7161,4
83,147929,11559,12638,12253,11768,13115,19916,27447,25904,13329,265.2,240.7,86.8,80.1,6.9,6.0,85.84321052,42.31736907,1.507117855,80.53009919,57.50661676,202.1274236,40,141373,61636,296,9,47.1,44.9,49.0,59248,29.2,27.7,30.5,36761,13.0,11.8,14.3,16378,13.5,11.7,15.7,17037,15.0,13.7,16.2,18842,4.6,4.2,5.0,5740,4
84,216072,25513,29769,25527,27835,28533,30707,26087,15505,6596,265.2,240.7,86.8,80.1,6.9,6.0,125.3865989,61.81072386,2.201366663,117.6260205,83.99684779,295.2367465,28,203291,41495,13,9,43.1,41.3,44.8,71512,33.4,32.0,34.8,55398,7.5,6.8,8.1,12381,8.5,7.4,9.7,14110,11.9,11.1,12.6,19664,3.0,2.8,3.2,4960,2
85,378488,34067,37628,36046,36233,38974,47618,54820,57515,35587,265.2,240.7,86.8,80.1,6.9,6.0,219.6366167,108.2723224,3.856079758,206.0426028,147.1352092,517.1589364,73,356774,132129,297,9,39.6,37.3,41.7,124085,28.5,27.2,29.8,89403,10.5,9.3,11.8,33023,9.6,7.8,11.4,30066,13.8,12.5,15.1,43370,4.0,3.7,4.4,12587,3
86,950181,124557,111623,144762,140516,113954,123767,103802,57898,29302,265.2,240.7,86.8,80.1,6.9,6.0,551.3901102,271.8139111,9.680554525,517.2628097,369.3778408,1298.309578,412,912043,171837,300,9,47.0,45.4,48.6,345486,33.9,32.8,35.0,249336,7.1,6.6,7.7,52448,8.1,7.2,9.1,59738,13.4,12.6,14.1,98334,3.1,2.9,3.2,22635,1
87,315534,37253,39483,50487,39694,33880,40803,38099,23458,12377,265.2,240.7,86.8,80.1,6.9,6.0,183.1044054,90.26336102,3.214697085,171.7714871,122.6621745,431.1397663,120,309924,68143,26,9,45.5,43.8,47.2,113707,31.2,30.0,32.4,77922,7.5,6.9,8.2,18848,8.4,7.4,9.6,21083,11.8,11.0,12.6,29564,3.1,2.9,3.3,7791,3
88,190865,18108,20457,19544,19494,20898,25762,28453,24687,13462,265.2,240.7,86.8,80.1,6.9,6.0,110.7589748,54.59987324,1.944554816,103.9037469,74.19775979,260.7943724,44,179144,61882,309,9,48.2,46.4,50.0,75198,31.7,30.3,33.0,49423,10.8,9.9,11.8,16794,11.2,9.7,12.8,17473,14.3,13.3,15.3,22310,4.0,3.7,4.3,6178,2
89,1436888,179306,181459,204538,209261,190855,185433,148544,90278,47214,265.2,240.7,86.8,80.1,6.9,6.0,833.8262213,411.0439455,14.63918204,782.2180449,558.5826142,1963.336935,432,1351087,257269,311,9,42.8,41.3,44.2,476128,32.5,31.4,33.5,361693,6.8,6.3,7.3,75432,7.5,6.6,8.5,83735,12.3,11.6,13.1,137266,3.1,2.9,3.2,34032,1
90,157413,13179,14940,14432,13950,15020,21158,26407,23797,14530,265.2,240.7,86.8,80.1,6.9,6.0,91.34677648,45.03041336,1.60374195,85.69303182,61.19347162,215.0861841,40,147981,57277,313,9,41.7,39.2,43.6,55067,27.7,26.4,29.1,36618,11.0,9.8,12.3,14559,10.7,8.8,12.7,14194,14.2,12.8,15.4,18745,4.1,3.8,4.5,5424,4
91,356495,36202,38649,37040,38574,40171,45853,50609,45236,24161,265.2,240.7,86.8,80.1,6.9,6.0,206.874077,101.980886,3.632012517,194.0699776,138.5855467,487.1081119,158,326215,107419,182,9,46.1,44.3,47.9,133006,34.4,33.2,35.6,99150,10.0,9.1,11.0,28883,10.3,8.7,11.8,29587,14.1,13.1,15.2,40608,3.8,3.5,4.1,10946,2
92,754610,70745,76645,79239,80044,80551,97130,113235,103102,53919,265.2,240.7,86.8,80.1,6.9,6.0,437.9002433,215.8678141,7.688054434,410.7971943,293.3506484,1031.085015,141,700165,239488,40,9,37.6,35.7,39.4,233809,24.6,23.4,25.7,153009,10.1,9.0,11.1,62563,10.0,8.4,11.7,62499,13.0,11.9,14.0,80680,3.9,3.6,4.2,24146,3
93,292502,30029,41028,70792,35316,29923,30795,29301,17127,8191,265.2,240.7,86.8,80.1,6.9,6.0,169.738934,83.67470265,2.980044391,159.2332475,113.7086063,399.6692715,60,285890,49057,314,9,38.8,37.2,40.5,92379,30.0,28.8,31.4,71409,5.9,5.5,6.5,14144,6.8,5.9,7.7,16087,9.6,9.0,10.3,22914,2.7,2.6,2.9,6445,3
94,394855,38179,41003,40088,41035,43103,53588,59541,49816,28502,265.2,240.7,86.8,80.1,6.9,6.0,229.1343881,112.9543549,4.022828658,214.9525267,153.4977939,539.5224997,90,363542,120595,317,9,45.4,43.4,47.3,146508,27.9,26.4,29.1,90043,10.2,9.1,11.3,32766,10.0,8.4,11.8,32144,13.4,12.3,14.5,43242,3.8,3.5,4.1,12242,3
95,359977,36299,37185,37940,37017,36754,44919,53538,50525,25800,265.2,240.7,86.8,80.1,6.9,6.0,208.8946819,102.9769657,3.667487538,195.9655207,139.9391558,491.8658517,110,343778,119425,46,9,51.9,50.1,53.6,152080,37.6,36.3,38.9,110189,11.2,10.2,12.3,32863,11.4,9.9,13.1,33454,16.3,15.1,17.5,47754,4.2,3.9,4.5,12360,3
96,160912,13613,15527,14661,14883,16717,22990,25032,22439,15050,265.2,240.7,86.8,80.1,6.9,6.0,93.37724646,46.0313562,1.639390168,87.59782951,62.55368938,219.8671524,74,155719,57914,318,9,39.6,37.3,41.7,53270,25.7,24.3,27.0,34573,10.2,9.0,11.4,13693,9.7,8.0,11.4,13045,12.7,11.5,13.9,17132,3.8,3.5,4.1,5136,3
97,2761581,310791,311496,365566,384271,394089,389885,290745,189981,124757,265.2,240.7,86.8,80.1,6.9,6.0,1602.545675,789.992783,28.13530837,1503.358989,1073.550015,3773.372717,593,2702602,563748,319,9,38.2,36.4,39.9,841621,29.6,28.4,30.9,652186,7.7,7.1,8.4,169691,6.7,5.9,7.6,148237,14.2,13.1,15.1,312317,3.7,3.5,4.0,81776,1
98,207269,26749,23564,31563,29647,22398,27061,23908,14529,7850,265.2,240.7,86.8,80.1,6.9,6.0,120.2782173,59.29249011,2.111680675,112.833813,80.57472807,283.2084917,57,197591,41694,321,9,40.5,38.6,42.2,65265,29.0,27.7,30.3,46744,7.0,6.3,7.7,11235,8.0,6.8,9.2,12866,10.8,10.0,11.6,17368,2.9,2.7,3.1,4650,4
99,1380645,168705,176280,228307,212970,186896,171700,127447,70941,37399,265.2,240.7,86.8,80.1,6.9,6.0,801.1884039,394.954769,14.06617182,751.6002866,536.7184453,1886.48755,388,1290216,206342,194,9,40.5,39.1,41.9,435453,32.2,31.2,33.2,346062,6.1,5.7,6.6,66065,6.7,6.0,7.5,72406,10.9,10.3,11.5,117345,2.9,2.8,3.0,31062,1
100,367990,47557,51897,51523,53853,51324,44832,34519,22300,10185,265.2,240.7,86.8,80.1,6.9,6.0,213.5446264,105.2692078,3.749124914,200.3276653,143.0541672,502.8146653,66,325168,57062,323,9,47.3,45.7,48.9,131691,35.3,34.2,36.5,98189,7.0,6.6,7.5,19579,7.3,6.6,8.1,20420,13.6,12.9,14.4,37851,3.3,3.1,3.4,9096,2
101,1485941,151868,163691,170402,172925,177484,199269,182752,153797,113753,265.2,240.7,86.8,80.1,6.9,6.0,862.2916811,425.0763117,15.13893971,808.9216863,577.6517087,2030.362038,401,1426772,414928,324,9,41.2,39.4,42.9,494930,29.3,28.2,30.4,352328,8.7,7.8,9.6,104031,8.5,7.3,9.9,102154,13.6,12.7,14.6,163990,3.6,3.4,3.9,43465,2
102,539630,58151,62528,56540,62930,68361,73819,69478,57166,30657,265.2,240.7,86.8,80.1,6.9,6.0,313.1473321,154.3694737,5.497813194,293.7656405,209.7783099,737.3403566,166,498136,142985,325,9,48.9,47.0,50.6,210442,32.5,31.2,33.7,139743,9.4,8.5,10.3,40301,10.1,8.6,11.6,43276,12.8,11.8,13.7,54844,3.5,3.3,3.8,15181,2
103,975280,85014,89447,109203,112113,112586,148023,146525,105118,67251,265.2,240.7,86.8,80.1,6.9,6.0,565.955062,278.9938667,9.936266055,530.9262899,379.1349444,1332.604383,279,949842,293786,326,9,42.8,40.8,44.8,350213,30.7,29.5,32.0,251006,9.3,8.4,10.3,76128,9.3,7.9,10.8,76252,12.5,11.4,13.5,101883,3.5,3.3,3.8,28809,1
104,708009,83742,89949,90629,87852,83677,85916,84657,67138,34449,265.2,240.7,86.8,80.1,6.9,6.0,410.8576793,202.5368803,7.213278026,385.4283812,275.234756,967.4102784,145,652256,169578,149,9,47.0,45.4,48.6,259132,33.2,32.2,34.2,183105,9.3,8.5,10.1,51440,10.0,8.7,11.4,55051,13.7,12.9,14.6,75763,3.7,3.5,3.9,20347,3
105,254261,27778,33440,23184,29577,34787,36219,34852,23488,10936,265.2,240.7,86.8,80.1,6.9,6.0,147.5476786,72.73527555,2.590440636,138.4154801,98.84261966,347.4174831,47,226578,57092,328,9,38.7,36.5,40.9,77011,26.3,24.7,27.7,52362,7.5,6.7,8.4,14980,7.7,6.5,9.1,15354,10.3,9.5,11.3,20588,2.9,2.7,3.2,5862,2
106,321128,33298,36540,35780,35532,36633,43338,44409,35678,19920,265.2,240.7,86.8,80.1,6.9,6.0,186.3506041,91.86361089,3.271689408,174.8167681,124.8368124,438.7833034,69,298763,87591,329,9,47.1,45.5,48.6,121516,33.8,32.7,34.8,87148,9.7,8.9,10.6,24957,10.1,8.8,11.5,26088,14.9,14.0,15.8,38342,3.9,3.7,4.2,10065,3
107,179349,20777,22377,22475,24495,23250,25865,21216,13087,5807,265.2,240.7,86.8,80.1,6.9,6.0,104.076239,51.30554405,1.827228469,97.63462715,69.72097566,245.059125,16,166778,34353,330,9,47.7,45.4,49.6,66726,31.0,29.6,32.3,43399,7.7,7.0,8.4,10776,8.6,7.3,10.0,12054,11.1,10.2,12.0,15533,2.9,2.7,3.1,4017,3
108,426718,31251,36362,35694,34992,40075,56677,74386,71206,46075,265.2,240.7,86.8,80.1,6.9,6.0,247.6244895,122.0692568,4.347452607,232.2982165,165.8843668,583.0595079,118,404839,174026,331,9,41.9,39.6,44.2,153224,22.5,21.2,23.6,82373,10.7,9.5,12.0,39011,10.1,8.4,12.2,37132,13.1,11.9,14.4,48127,4.0,3.7,4.4,14590,3
109,467832,51593,56823,63396,67068,63619,64109,52397,31388,17439,265.2,240.7,86.8,80.1,6.9,6.0,271.482947,133.8305498,4.76632682,254.6799976,181.8672169,639.2369099,38,449260,92794,332,9,38.9,37.3,40.6,143658,27.8,26.6,28.9,102727,6.5,5.9,7.0,23900,6.9,6.0,7.9,25343,10.9,10.2,11.6,40347,2.8,2.7,3.0,10485,2
110,128754,5032,4922,6707,7848,7650,11084,30826,40336,14349,265.2,240.7,86.8,80.1,6.9,6.0,74.71595649,36.83206496,1.311760725,70.09154656,50.05243687,175.9270616,0,116754,74936,59,9,49.7,46.5,52.7,59485,28.9,26.9,30.8,34579,13.7,12.0,15.8,16450,11.8,9.3,14.7,14072,16.6,14.7,18.7,19838,4.8,4.3,5.3,5704,4
111,547538,52538,57300,65340,59465,59901,77258,82144,59955,33637,265.2,240.7,86.8,80.1,6.9,6.0,317.7363452,156.6316789,5.578380817,298.0706248,212.8525031,748.1457001,148,518660,160876,335,9,47.6,45.8,49.3,214418,35.0,33.6,36.2,157746,9.6,8.7,10.5,43089,10.1,8.7,11.5,45373,14.1,13.1,15.1,63668,3.7,3.5,4.0,16623,3
112,153095,21097,21016,22450,18950,17347,18980,17307,10235,5713,228.7,202.9,79.1,71.9,7.0,6.1,70.07502038,48.41943776,2.110255027,72.4472381,49.64193032,186.1099399,117,153923,31993,3,10,50.1,48.2,51.9,57876,38.2,36.9,39.6,44110,7.9,7.3,8.6,9146,8.8,7.7,9.9,10157,16.4,15.4,17.4,18916,3.8,3.6,4.1,4419,4
113,289195,34933,35722,47696,41597,32922,34779,31867,19550,10129,228.7,202.9,79.1,71.9,7.0,6.1,132.3710475,91.46385775,3.98625169,136.8521442,93.77313459,351.5599077,78,285506,56014,357,10,39.1,37.6,40.6,89155,32.0,30.7,33.1,72933,6.4,5.9,6.9,14538,7.0,6.1,7.8,15929,12.6,11.9,13.4,28675,3.1,2.9,3.3,7079,3
114,254149,31784,36466,29193,32786,37795,35883,27331,16788,6123,228.7,202.9,79.1,71.9,7.0,6.1,116.3297061,80.37984053,3.503179104,120.2677626,82.40926843,308.9562371,15,235896,42210,9,10,37.4,35.4,39.4,71867,28.5,26.9,29.9,54736,5.8,5.2,6.4,11142,6.4,5.4,7.6,12361,10.0,9.1,10.8,19193,2.6,2.4,2.8,4965,2
115,127330,12941,18182,35881,16912,12495,11269,10656,5965,3029,228.7,202.9,79.1,71.9,7.0,6.1,58.28180114,40.27072739,1.755111353,60.25478838,41.28748155,154.7887171,104,123554,17345,12,10,36.3,34.5,38.3,38230,29.3,27.9,30.8,30865,5.5,5.1,5.9,5766,6.6,5.7,7.5,6938,10.3,9.7,11.0,10875,2.8,2.6,2.9,2926,4
116,289615,44411,44374,45119,40559,37644,35869,25729,11602,4308,228.7,202.9,79.1,71.9,7.0,6.1,132.5632909,91.59669137,3.992040953,137.0508956,93.909322,352.0704807,34,274150,36959,360,10,48.4,46.5,50.3,101186,40.6,39.1,42.1,84877,6.1,5.6,6.5,12677,7.3,6.4,8.2,15181,15.3,14.3,16.4,32077,3.4,3.2,3.6,7077,2
117,756865,95177,102710,104970,108915,108007,102384,75450,41049,18203,228.7,202.9,79.1,71.9,7.0,6.1,346.4341115,239.3740995,10.43259526,358.1617875,245.4178098,920.0829528,119,739072,120689,362,10,35.4,34.0,36.8,204702,27.9,26.8,29.0,161351,5.3,4.8,5.7,30401,5.7,4.9,6.5,32770,10.0,9.3,10.6,57758,2.6,2.5,2.7,15020,2
118,154291,20737,21915,19259,22549,20643,19577,16242,9123,4246,228.7,202.9,79.1,71.9,7.0,6.1,70.62245644,48.79769732,2.126740641,73.01320627,50.02974017,187.5638573,0,143723,26092,119,10,38.2,36.4,39.9,43934,29.9,28.6,31.3,34428,5.8,5.3,6.4,6655,6.2,5.3,7.1,7109,10.6,9.8,11.3,12148,2.6,2.5,2.8,3003,3
119,145864,18341,20854,17504,18656,20528,21264,15349,9481,3887,228.7,202.9,79.1,71.9,7.0,6.1,66.76522925,46.13248551,2.010583228,69.02540212,47.29723717,177.3195746,19,138015,25269,365,10,42.3,40.2,44.1,46518,32.2,30.7,33.6,35452,6.3,5.8,7.0,6983,7.3,6.2,8.5,7992,11.9,11.0,12.8,13075,2.8,2.7,3.0,3125,2
120,756558,101612,90516,112176,119720,101345,95370,76559,39317,19943,228.7,202.9,79.1,71.9,7.0,6.1,346.2935907,239.2770044,10.42836358,358.0165098,245.3182633,919.7097483,168,736066,121505,24,10,40.1,38.4,41.7,233458,29.4,28.3,30.6,170995,5.7,5.3,6.2,33226,6.0,5.1,6.8,34655,13.5,12.6,14.4,78586,3.1,2.9,3.3,17968,2
121,145331,19161,22336,19494,18397,21287,20034,13971,7687,2964,228.7,202.9,79.1,71.9,7.0,6.1,66.52126318,45.96391331,2.003236378,68.77317718,47.12440887,176.6716331,8,140152,22028,240,10,44.5,42.7,46.3,47928,35.2,33.9,36.4,37920,6.1,5.6,6.6,6587,7.1,6.2,8.0,7609,13.0,12.1,13.8,13983,3.0,2.8,3.2,3248,2
122,236612,32200,38480,21375,31429,40986,32814,20220,13611,5497,228.7,202.9,79.1,71.9,7.0,6.1,108.3026273,74.83340414,3.261449835,111.9689467,76.72279577,287.6373827,24,211300,33215,380,10,32.5,30.6,34.5,55825,26.2,24.8,27.6,45013,5.1,4.6,5.7,8682,5.2,4.3,6.3,8922,8.9,8.2,9.7,15220,2.3,2.1,2.5,3949,2
123,1050114,124438,136568,169167,162683,147080,133488,97019,52679,26992,228.7,202.9,79.1,71.9,7.0,6.1,480.6607659,332.120118,14.47472711,496.9323557,340.5054771,1276.571106,538,1010420,159840,128,10,33.1,31.7,34.6,271695,26.5,25.5,27.5,217487,5.1,4.7,5.5,41504,5.3,4.6,6.1,43493,10.1,9.5,10.8,83072,2.7,2.6,2.9,22450,1
124,927781,128890,144707,122469,127390,137896,125418,83368,40539,17104,228.7,202.9,79.1,71.9,7.0,6.1,424.6662039,293.4297945,12.7884942,439.0422353,300.8383014,1127.856992,82,889954,122430,386,10,38.1,36.8,39.4,258567,32.3,31.3,33.2,219205,5.6,5.2,6.0,37762,5.8,5.1,6.5,39507,11.2,10.6,11.8,75829,2.7,2.5,2.8,17990,2
125,202148,26895,29555,26859,25271,26410,25761,20782,14000,6615,228.7,202.9,79.1,71.9,7.0,6.1,92.52768033,63.93345637,2.786399511,95.65997771,65.54764644,245.7412204,85,192865,36793,388,10,41.7,40.1,43.4,62989,31.3,30.1,32.5,47226,7.6,6.9,8.3,11404,8.3,7.1,9.5,12509,12.6,11.7,13.4,18986,3.1,2.9,3.4,4747,4
126,230220,28592,36779,29945,28642,34215,32769,22217,12276,4785,228.7,202.9,79.1,71.9,7.0,6.1,105.3768653,72.81180287,3.173342776,108.9441403,74.65015317,279.8669477,40,217506,34127,33,10,43.1,41.5,44.7,73749,33.4,32.2,34.6,57204,5.8,5.4,6.2,9929,6.6,5.9,7.5,11361,12.9,12.2,13.7,22156,2.9,2.7,3.0,4928,2
127,155469,21457,21938,21350,22540,19148,20716,15240,8707,4373,228.7,202.9,79.1,71.9,7.0,6.1,71.1616535,49.17026401,2.142978143,73.57065652,50.41171342,188.995893,36,150341,25522,34,10,47.0,45.4,48.7,54414,34.5,33.3,35.7,39935,6.5,6.0,7.1,7542,7.4,6.5,8.4,8559,12.9,12.2,13.7,14904,3.0,2.9,3.2,3488,4
128,194160,27633,25743,30396,28071,22456,22936,19437,11206,6282,228.7,202.9,79.1,71.9,7.0,6.1,88.8713933,61.40708733,2.676293256,91.87991606,62.9574917,236.030608,61,198647,34483,408,10,47.6,46.1,49.1,69475,37.4,36.3,38.5,54622,6.9,6.4,7.4,10041,7.6,6.8,8.5,11067,14.3,13.5,15.1,20949,3.4,3.2,3.6,4922,3
